What Marx Brothers movie centers on a stolen painting ?,ENTY:cremat,ENTY
What was unusual about Alexandra 's appearance in Josie and the Pussycats ?,DESC:desc,DESC
What is the origin of the word `` mind '' ?,DESC:desc,DESC
When was Dick Clark born ?,NUM:date,NUM
What game is fatal to anybody over 21 ?,ENTY:sport,ENTY
What is the death toll of people dying from tuberculosis ?,NUM:count,NUM
What happened to Moon Maiden ?,DESC:desc,DESC
What city is wiener schnitzel named for ?,LOC:city,LOC
What are the Urals ?,DESC:def,DESC
How can you stop the itch from poison ivy ?,DESC:manner,DESC
What desert has the highest sand dunes ?,LOC:other,LOC
What two countries contain Sierra Nevada mountains ?,LOC:country,LOC
How do you tell your parents you are dating an older man ?,DESC:manner,DESC
How long was the TV mission of Star Trek 's Enterprise to be ?,NUM:period,NUM
What phone number can I call to have a tree planted ?,LOC:other,LOC
When did the `` Star-Spangled Banner '' become the national anthem ?,NUM:date,NUM
Who was Lacan ?,HUM:desc,HUM
What are the four natural aids used in riding a horse ?,ENTY:other,ENTY
What continent 's name appears on the upper left corner of a Budweiser label ?,LOC:other,LOC
Who was the Secretary of War in the Civil War during the Battle of Gettysburg ?,HUM:ind,HUM
Who did Bobby Fischer beat to win the world chess championship ?,HUM:ind,HUM
How do you exterminate bees that are in the walls of your home ? Will bee eggs remain over winter ?,DESC:manner,DESC
Where can I get information and statistics on countries and nations ?,LOC:other,LOC
Name a Gaelic language .,ENTY:other,ENTY
"What day is August 13 , 1971 ?",NUM:date,NUM
Where can I find a list of all the companies in America that offer a direct stock purchase plan ?,LOC:other,LOC
How do you send a movie transcript to Hollywood so that it can be produced into a film ?,DESC:manner,DESC
"What literary classic centers on the search for a treasure in gold worth 7 , 0 pounds ?",ENTY:cremat,ENTY
What is the origin of blue for boys and pink for girls ?,DESC:desc,DESC
What is the name of the Michelangelo painting that shows two hands with fingers touching ?,ENTY:cremat,ENTY
How big is a quart ?,NUM:period,NUM
What is the Hub of London ?,DESC:def,DESC
Jude Law acted in which film ?,ENTY:cremat,ENTY
What causes panic attacks ?,DESC:reason,DESC
What was the filling in the first golf balls ?,DESC:def,DESC
What drug did Sigmund Freud become fascinated with while experimenting with the treatment of neurasthenia ?,ENTY:food,ENTY
What country was A Terrible Beauty to Leon Uris ?,LOC:country,LOC
What is typhoid fever ?,DESC:def,DESC
Where can I buy a hat like the kind Jay Kay from Jamiroquai wears ?,LOC:other,LOC
What are the Twin Cities ?,DESC:def,DESC
What is Beethoven 's 9th symphony called ?,ENTY:cremat,ENTY
Name the lawyer for Randy Craft .,HUM:ind,HUM
Which breakfast cereal brought you `` the best each morning '' ?,ENTY:food,ENTY
"What does Ms. , Miss , and Mrs. stand for ?",ABBR:exp,ABBR
What is the Homelite Inc. home page ?,LOC:other,LOC
"What explosive do you get by mixing charcoal , sulfur and saltpeter ?",ENTY:food,ENTY
What mountainous region of the world is the Lhasa Apso dog native to ?,LOC:other,LOC
What cancer is commonly associated with AIDS ?,ENTY:dismed,ENTY
How long does it take light to reach the Earth from the Sun ?,NUM:period,NUM
Who lives at 39 Stone Canyon Way ?,HUM:ind,HUM
How many questions are on this thing ?,NUM:count,NUM
Who played Humpty Dumpty in the 1933 film Alice in Wonderland ?,HUM:ind,HUM
"Who is Karenna Gore , Al Gore 's oldest daughter , married to ?",HUM:ind,HUM
Who played the title role in I Was a Teenage Werewolf ?,HUM:ind,HUM
Why are there olives in martinis ?,DESC:reason,DESC
In what year did Hitler gain power of Germany ?,NUM:date,NUM
What year did Rossetti paint `` Beata Beatrix '' ?,NUM:date,NUM
What record company produced the 1978 movie The Wiz ?,HUM:gr,HUM
Where can I find information about touring the Philippines ?,LOC:other,LOC
What did The Gas House Gang play ?,ENTY:cremat,ENTY
How many square feet is Bill Gates ' home ?,NUM:count,NUM
"What is the name of actor Rex Harrison 's son , who starred in a modestly popular TV show during the late 1960's ?",HUM:ind,HUM
What is the highest Roman numeral ?,DESC:def,DESC
What 's the most popular form of bridge ?,ENTY:other,ENTY
Who was the inventor of the stove ?,HUM:ind,HUM
What comedian has a legendary reputation for stealing jokes ?,HUM:ind,HUM
Where can I find information on the cyclone that hit New Jersey on 8/28/1941 ?,LOC:other,LOC
Boxing Day is celebrated on what date ?,NUM:date,NUM
What are the first ten amendements passed ?,ENTY:cremat,ENTY
What is another term for the painful wrist syndrome ?,ENTY:termeq,ENTY
What 's the difference between sleet and freezing rain ?,DESC:desc,DESC
How is the new Ford Econoline van F25 V1 engine ?,DESC:manner,DESC
Who was the king who was forced to agree to the Magna Carta ?,HUM:ind,HUM
Who was made the first honorary citizen of the U.S. ?,HUM:ind,HUM
What game is Garry Kasparov really good at ?,DESC:desc,DESC
Where was Richard Nixon when Gerald Ford became president ?,LOC:other,LOC
Where does the U.S. rank among world countries in area ?,LOC:other,LOC
What novel did Ian Fleming introduce James Bond in ?,ENTY:cremat,ENTY
What was the target rate for M3 growth in 1992 ?,NUM:money,NUM
What baseball team was routinely called `` dem bums '' by its frustrated fans ?,HUM:gr,HUM
Name of scholar on whose literal translations from the Chinese and Japanese Ezra Pound depended ?,HUM:ind,HUM
When did Israel begin turning the Gaza Strip and Jericho over to the PLO ?,NUM:date,NUM
What are the major differences in the Catholic and Methodist religions ?,DESC:desc,DESC
Name the On Stage character whose face was never seen .,HUM:ind,HUM
How much energy is released when oxygen and hydrogen mix ?,NUM:count,NUM
What is the best Internet business to go into ?,HUM:gr,HUM
What does Venus Retrograde mean ?,DESC:def,DESC
Who is known as `` the world 's oldest teenager '' ?,HUM:ind,HUM
What are the largest breweries in the world ?,LOC:other,LOC
What does Las Vegas mean ?,DESC:def,DESC
What does the word `` meta '' mean ?,DESC:def,DESC
What keeps clouds in the air ?,ENTY:other,ENTY
What 's the term for any four-sided figure ?,ENTY:termeq,ENTY
Ray Charles plays which instrument ?,ENTY:other,ENTY
What country and western singer is known as The Silver Fox ?,LOC:country,LOC
What building appropriately enough is depicted on the back of the 1-dollar bill ?,LOC:other,LOC
What is graduate school ?,DESC:def,DESC
What is the difference between New York-style and Chicago-style pizza ?,DESC:desc,DESC
What baseball team owner and sailor is known as The Mouth of the South ?,HUM:ind,HUM
What type of betting is used in horse racing ?,ENTY:other,ENTY
What kind of hat does Bat Masterson wear ?,ENTY:other,ENTY
Who was with Patricia Hearst the night she was kidnaped ?,HUM:ind,HUM
What is the Viking Prince 's first name ?,HUM:ind,HUM
What does the abbreviation cwt. ?,ABBR:exp,ABBR
In what deodorant commercial did tenants have adjoining medicine cabinets ?,ENTY:other,ENTY
Where is Rider College located ?,LOC:other,LOC
What boxer 's life story is titled Raging Bull ?,HUM:ind,HUM
For what reason did some San Diego schools stop serving apples ?,DESC:reason,DESC
Who advised listeners to `` see the U.S.A. in your Chevrolet '' ?,HUM:ind,HUM
Where was the first restaurant ?,LOC:other,LOC
Where can I find full written draft of CTBT ?,LOC:other,LOC
How many horses died during the civil war ?,NUM:count,NUM
How much waste does an average dairy cow produce in a day ?,NUM:count,NUM
What Nobel laureate was expelled from the Philippines before the conference on East Timor ?,HUM:ind,HUM
"What woman has carried the most multiple births , twins , triplets , etc. , ?",HUM:ind,HUM
How many minutes were there on the original GE College Bowl clock ?,NUM:count,NUM
What is the average time it takes for a male to ejaculate ?,NUM:period,NUM
What is website of the International Court of Justice ?,LOC:other,LOC
Where are 8 of the 10 highest mountains in the world ?,LOC:other,LOC
Where can I look at a perpetual calendar ?,LOC:other,LOC
How many astronauts have been on the moon ?,NUM:count,NUM
In what year did the Bounty mutiny happen ?,NUM:date,NUM
What is the only substance that gives food its `` taste '' when eaten ?,ENTY:food,ENTY
How do you reference a website ?,DESC:manner,DESC
What is pandoro ?,DESC:def,DESC
What do the letters ZIP stand for in the phrase `` ZIP code '' ?,ABBR:exp,ABBR
Which Bourbon king was restored to the French throne during Napoleon 's abdication ?,HUM:ind,HUM
What is one of the cities that the University of Minnesota is located in ?,LOC:city,LOC
What are the words to `` My Way '' written by Paul Anka ?,DESC:desc,DESC
How do I install a tile floor ?,DESC:manner,DESC
What is the quickest and easiest way to get nail polish out of clothes ?,ENTY:other,ENTY
Why was the zipper invented ?,DESC:reason,DESC
What 's the No. 1 killer in industrialized countries ?,ENTY:other,ENTY
Name four famous cartoon cats .,ENTY:animal,ENTY
What daughter of Henry VIII and Anne Boleyn became queen of England ?,HUM:ind,HUM
How did ` stat ' come to be used as an expression for quickly ?,DESC:manner,DESC
What 's the most common nickname of U.S. college football teams ?,HUM:gr,HUM
What 's the distinction of U.S. Supreme Court Justice Thurgood Marshall ?,DESC:desc,DESC
What is the most useful site on the Internet ?,LOC:other,LOC
What is the world 's highest peak ?,LOC:other,LOC
What was a Mae West on a World War II battleship ?,DESC:def,DESC
Define cosmology .,DESC:def,DESC
What comedienne upstaged Dwight D. Eisenhower 's first inauguration by giving birth to her first child ?,HUM:ind,HUM
What are amicable numbers ?,DESC:def,DESC
When were the Olympic Games in which Nadia Comaneci became popular played ?,NUM:date,NUM
"Where is Hearst Castle , built by publisher William Randolph Hearst ?",LOC:other,LOC
What 's the largest U.S. city on the Great Lakes ?,LOC:city,LOC
Who sang about Desmond and Molly Jones ?,HUM:ind,HUM
"What magazine gives us the cream , not the skim ?",ENTY:cremat,ENTY
What does the technique called `` cold fusion '' produce ?,ENTY:other,ENTY
What costume designer decided that Michael Jackson should only wear one glove ?,HUM:ind,HUM
"What meter did Shakespeare use in writing : `` To be , or not to be , that is the question.. . '' ?",ENTY:other,ENTY
How many rows of sprocket holes does a roll of 35-millimeter film have ?,NUM:count,NUM
What is the goat population of the world ?,NUM:count,NUM
What company was the original sponsor of TV 's Superman ?,HUM:gr,HUM
What term does a Czech use to describe a Pole ?,ENTY:termeq,ENTY
What sea separates Naples and Algiers ?,LOC:other,LOC
How many lawyers are there in the state of New Jersey ?,NUM:count,NUM
What are the most common elements in seawater ?,ENTY:food,ENTY
Describe the Finnish music personality Salonen 's appearance .,DESC:desc,DESC
What is the origin of the ethnic category `` caucasian '' ?,DESC:desc,DESC
What is a stratocaster ?,DESC:def,DESC
What kind of science is cosmology ?,ENTY:other,ENTY
Name the blind sculptress in love with the Fantastic Four 's Thing .,HUM:ind,HUM
What 's the second-lightest element ?,ENTY:other,ENTY
What do you call a `` twirl '' in ballet ?,ENTY:termeq,ENTY
What is the brand name of daminozide ?,ENTY:food,ENTY
What is the former name of Zimbabwe ?,LOC:other,LOC
What National Basketball Association superstar told his story in Giant Steps ?,HUM:ind,HUM
What animals did The Amazing Three masquerade as ?,ENTY:animal,ENTY
How did the bikini bathing suite get its name ?,DESC:manner,DESC
When did Fraze get his first patent for the pull-tab can ?,NUM:date,NUM
How many games are played in a five-team round-robin tournament ?,NUM:count,NUM
Who developed the first polio vaccine ?,HUM:ind,HUM
Who made the first gas engine ?,HUM:ind,HUM
"What country claimed Rubens , Van Dyck and Bruegel as citizens ?",LOC:country,LOC
What civil war was fought between 1936 and 1939 ?,NUM:date,NUM
How many questions do you have on your database ?,NUM:count,NUM
How do clouds form ?,DESC:manner,DESC
Where can I find examples of legal cases about the Individuals with Disabilities Education Act ?,LOC:other,LOC
What character did Tex Avery first create upon arriving at MGM ?,HUM:ind,HUM
When was the Triangle Shirtwaist fire ?,NUM:date,NUM
What Asian spiritual and political leader was married at the age of 13 ?,HUM:ind,HUM
Where is Ocho Rios ?,LOC:other,LOC
What is the half-life of P-32 ?,DESC:def,DESC
What ocean does Mauritania border ?,LOC:other,LOC
Why do pressure cookers save time in the kitchen ?,DESC:reason,DESC
Why are there 12 people on a jury in criminal cases ?,DESC:reason,DESC
What do Christian Scientists believe in ?,DESC:desc,DESC
"What World War I battle saw 6 , 0 troops killed in one day ?",ENTY:cremat,ENTY
What country is Kosovo a part of ?,LOC:country,LOC
Tell me what city the Kentucky Horse Park is near ?,LOC:city,LOC
What computer operating system is on the most computers ?,ENTY:other,ENTY
What is Bill Gross 's email address ?,LOC:other,LOC
What is the economic impact of unemployment on the economy ?,DESC:desc,DESC
"What do the letters D.C. stand for in Washington , D.C. ?",ABBR:exp,ABBR
What animals can live the longest without food ?,ENTY:animal,ENTY
What English queen had seventeen children ?,HUM:ind,HUM
"What is the approximate population of Las Vegas , N.M ?",NUM:count,NUM
How much does the President get paid ?,NUM:money,NUM
What two baseball players make up the battery ?,HUM:ind,HUM
What 's the largest letter in Salvador Dali 's signature ?,LOC:other,LOC
What does an irate car owner call iron oxide ?,ENTY:termeq,ENTY
"Of children between the ages of two and eleven , what percentage watch `` The Simpsons '' ?",NUM:count,NUM
What 's the northernmost U.S. state apart from Alaska ?,LOC:other,LOC
Name an art gallery in New York .,HUM:gr,HUM
Who sells Viagra ?,HUM:ind,HUM
What musical instrument did Prewitt play in James Jones 's From Here to Eternity ?,ENTY:other,ENTY
What is the Home Rule Act ?,DESC:def,DESC
What building are British monarchs crowned in ?,LOC:other,LOC
What are Bellworts ?,DESC:def,DESC
Who was Darius ?,HUM:ind,HUM
What movie told of Anna Anderson 's claim to be a Russian czar 's daughter ?,ENTY:cremat,ENTY
Who did Dita Beard work for ?,HUM:ind,HUM
What kind of creature is a coot ?,ENTY:animal,ENTY
Name the university of which Woodrow Wilson was president .,HUM:gr,HUM
"What country was first to use the airplane as a weapon of war , against the Turks in Libya ?",LOC:country,LOC
What university was Woodrow Wilson President of ?,HUM:gr,HUM
What is a fear of disease ?,ENTY:dismed,ENTY
What kind of meat is Fray Bentos synonymous with ?,ENTY:food,ENTY
What did Mr. Magoo flog on TV for General Electric ?,ENTY:other,ENTY
What are the words to the Canadian National anthem ?,DESC:desc,DESC
What is the name of the Jewish alphabet ?,ENTY:termeq,ENTY
Who served as inspiration for the schoolteacher portrayed by Robin Williams in `` Dead Poets Society '' ?,HUM:ind,HUM
What is Columbia Tristar 's phone number ?,LOC:other,LOC
Name the five positions who are in the line of succession to the presidency .,HUM:ind,HUM
Which one of the original seven Mercury program astronauts did not fly on any of the Mercury flights ?,HUM:ind,HUM
Who is the best known villain of the 165 Gunpowder Plot ?,HUM:ind,HUM
What is the capital of Burkina Faso ?,LOC:city,LOC
What continent is Bolivia on ?,LOC:other,LOC
Why was Muhammad Ali stripped of his title and barred from boxing in 1967 ?,DESC:reason,DESC
"Who killed more people , Hitler or Stalin ?",HUM:ind,HUM
What caused Shea & Gould to close their L.A. office ?,DESC:reason,DESC
What 's the only mammal that can 't jump ?,ENTY:animal,ENTY
What U.S. state has the most blondes ?,LOC:state,LOC
What war saw battles at Parrot 's Beak and Black Virgin ?,NUM:date,NUM
What was the U.S. highway death toll in 1969 ?,NUM:count,NUM
What does the name Kelly mean ?,DESC:def,DESC
What is a phalanx ?,DESC:def,DESC
What mustachioed comedian portrayed Frankie in North to Alaska ?,HUM:ind,HUM
What does each of the utilities cost in Monopoly ?,NUM:money,NUM
"What actor and World War II airman had a $5 , 0 bounty put on his head by Hermann Goering ?",HUM:ind,HUM
What does e.g. stand for ?,ABBR:exp,ABBR
What is the name of the medical condition in which a baby is born without a brain ?,ENTY:dismed,ENTY
How do storms form ?,DESC:manner,DESC
Who is Nicolo Paganini ?,HUM:desc,HUM
What city is often called The Insurance Capital of the World ?,LOC:city,LOC
What are the three animals in Sheila Burnford 's The Incredible Journey ?,ENTY:animal,ENTY
Who portrayed Dracula in Hammer Studios ' films ?,HUM:ind,HUM
Name one of the Seven Wonders of the Ancient World .,ENTY:other,ENTY
When were fish first believed to be found on earth ?,NUM:date,NUM
"What President 's favorite Biblical quotation was : `` Come now , and let us reason together '' .",HUM:ind,HUM
How many elevators do you ride to reach the top floor of the Empire State Building ?,NUM:count,NUM
Name the food company that traveled to Soviet Georgia to film a series of ads .,HUM:gr,HUM
What country was Sir Edmund Hillary born in ?,LOC:country,LOC
What 's an infant seal called ?,ENTY:termeq,ENTY
"What was the proper Laugh-In respones to : `` Say goodnight , Dick '' ?",DESC:def,DESC
What city was John F. Kennedy nominated for president in ?,LOC:city,LOC
How long does a dog sleep ?,NUM:period,NUM
What 1963 Joseph L. Mankiewicz film cost $28 million ?,ENTY:cremat,ENTY
What Japanese electronics company was named for a coastal city northeast of Tokyo ?,HUM:gr,HUM
What can you be fined for having a dog on a beach ?,NUM:money,NUM
Where did the Battle of the Bulge take place ?,LOC:other,LOC
How much will the California be in the year 2000 ?,NUM:money,NUM
"What mystery writer penned `` ...the glory that was Greece , and the grandeur that was Rome '' ?",HUM:ind,HUM
What state full of milk and honey was the destination in The Grapes of Wrath ?,LOC:other,LOC
What is the tallest building in Japan ?,LOC:other,LOC
Where is Sinn Fein 's headquarters ?,LOC:other,LOC
Name Li 'l Abner 's favorite Indian drink .,ENTY:food,ENTY
What are some important events of the 1830 's ?,DESC:desc,DESC
The Iraqis launched their attack on Kuwait on what day ?,NUM:date,NUM
What letter adorns the flag of Rwanda ?,ENTY:other,ENTY
"What did 8 , CD NNS VBP TO VB NNP POS NN .",ENTY:other,ENTY
What is God ?,DESC:def,DESC
What country 's northernmost city is Darwin ?,LOC:country,LOC
"What sound does Olympia , Washington , overlook ?",LOC:other,LOC
What TV show chronicled the lives of Katy Holstrum and Congressman Glen Morley ?,ENTY:cremat,ENTY
What Kentucky city calls itself The Horse Center of America ?,LOC:city,LOC
How many penny-farthings are there on a Trivial Pursuit game board ?,NUM:count,NUM
What 's the most abundant element in the sun ?,ENTY:other,ENTY
"What European country boasts the city of Furth , found where the rivers Rednitz and Pegnitz converge ?",LOC:country,LOC
What U.S. state is Dixville Notch in ?,LOC:other,LOC
"Where was the Cisalpine Republic , 1797-185 , ?",LOC:other,LOC
What is the largest shopping mall in the world ?,LOC:other,LOC
What is the protagonist 's name in Dostoevski 's `` The Idiot '' ?,HUM:ind,HUM
What penalty space lies between Baltic Avenue and Reading Railroad on a Monopoly board ?,ENTY:other,ENTY
What presidential press secretary dismissed Watergate as a third-rate burglary attempt ?,HUM:ind,HUM
What is a meerkat ?,DESC:def,DESC
Who was Jean Nicolet ?,HUM:desc,HUM
What kind of animal was Winnie the Pooh ?,ENTY:animal,ENTY
Which of these are authors ?,HUM:ind,HUM
What 's the international radio code word for the letter B ?,ENTY:termeq,ENTY
Who was the original Humpty Dumpty ?,HUM:ind,HUM
What is cache memory ?,DESC:def,DESC
Aspartame is also known as what ?,DESC:def,DESC
Where is the location of the Orange Bowl ?,LOC:other,LOC
When is President Nixon 's birthday ?,NUM:date,NUM
"What is the origin of the midwest slang , ` you 're darn tootin ' ?",DESC:desc,DESC
Whose cupboard was bare ?,HUM:ind,HUM
What are the seven seas ?,LOC:other,LOC
What does IBM stand for ?,ABBR:exp,ABBR
What is the difference between jazz and blues ?,DESC:desc,DESC
What is the C programming language ?,DESC:def,DESC
What 's the name of Popeye 's adopted son ?,HUM:ind,HUM
Who invented the vacuum cleaner ?,HUM:ind,HUM
What is a ` borrow pit ' ?,DESC:def,DESC
What 2th-century fictional character attends Pencey Prep School ?,HUM:ind,HUM
How many people in the USA say their number one source of information is the newspaper ?,NUM:count,NUM
"Who does Shakespeare 's Antonio borrow 3 , 0 ducats from ?",HUM:ind,HUM
Which country is known as `` Big Bear '' ?,LOC:country,LOC
"What `` melts in your mouth , not in your hands '' .",ENTY:food,ENTY
How many times a day should you take a prescription marked `` q.i.d . '' ?,NUM:count,NUM
What is the origin of the atom ?,DESC:desc,DESC
Who is the Voyager project manager ?,HUM:ind,HUM
Which radio stations air the Jim Bohannon Radio Talk Show ?,HUM:gr,HUM
What two commanders directed the forces in the Battle of El Alamein ?,HUM:ind,HUM
Name the creator of `` The Muppets '' .,HUM:ind,HUM
How do I e-mail someone at aol.com from yahoo.com ?,DESC:manner,DESC
Who replies `` I know '' to Princess Leia 's confession `` I love you '' in The Empire Strikes Back ?,HUM:ind,HUM
What is the meaning of the name Ella ?,DESC:def,DESC
What 's the home of the Rockettes ?,LOC:other,LOC
"Where can I find all the information I need to know about the English Civil War , 1642-1649 , ?",LOC:other,LOC
What is the name of the firm that makes Spumante ?,HUM:gr,HUM
What sport is played on the largest field ?,ENTY:sport,ENTY
Who won the 1967 Academy Award for Best Actor ?,HUM:ind,HUM
What is after death ?,ENTY:other,ENTY
Name the first private citizen to fly in space .,HUM:ind,HUM
What was football star Elroy Hirsch 's nickname ?,HUM:ind,HUM
What singer sings `` Oh Boy '' ?,HUM:ind,HUM
How much pizza do Americans eat in a day ?,NUM:count,NUM
What is the website for the USA journal ?,LOC:other,LOC
What army 's motto is Blood and Fire ?,HUM:gr,HUM
What kind of patent did Ermal Fraze get in 1963 ?,ENTY:other,ENTY
What are you hearing when you put a seashell to your ear ?,DESC:desc,DESC
Why are haunted houses popular ?,DESC:reason,DESC
Which gender has bigger thighs ?,ENTY:other,ENTY
What U.S. state has the second-longest coastline ?,LOC:other,LOC
What state 's home to the Buffalo Bill Historical Center ?,LOC:country,LOC
How fast do cheetahs run ?,NUM:period,NUM
What is Ray Bradbury 's illustrated man illustrated with ?,ENTY:other,ENTY
How fast is a 45Mhz processor ?,NUM:period,NUM
"What kind of puzzle first appeared in the U.S. in the New York World on December 21 , 1913 ?",ENTY:other,ENTY
What count did Alexandre Dumas write about ?,HUM:ind,HUM
What are the odds of giving birth to twins ?,NUM:count,NUM
What is the largest natural lake in Pennsylvania ?,LOC:other,LOC
How far is London UK from California ?,NUM:count,NUM
Name the two mystical ravens Odin has at his command .,ENTY:animal,ENTY
What was the species of Winnie the Pooh ?,ENTY:animal,ENTY
What is the virus HIV ?,DESC:def,DESC
How many years old is Benny Carter ?,NUM:count,NUM
What Hermann Hesse book gave its name to a rock group ?,ENTY:cremat,ENTY
Where does the Santa Fe Trail begin and end ?,LOC:other,LOC
What book is the follow-up to Future Shock ?,ENTY:cremat,ENTY
What African animals are known as The Big Five ?,ENTY:animal,ENTY
What is the alphabet for Latin ?,DESC:def,DESC
What is the fear of frogs ?,ENTY:dismed,ENTY
Which city in Canada is the least-populated ?,LOC:city,LOC
How old is Stevie Wonder ?,NUM:period,NUM
Who was the first Taiwanese President ?,HUM:ind,HUM
Who is Luke Skywalker 's father ?,HUM:ind,HUM
What does a dipsomaniac crave ?,ENTY:other,ENTY
What is the definition of the term `` weapons system '' ?,DESC:def,DESC
What are Christopher Marlowe 's and Shakespeare 's literary contributions to English literature ?,DESC:desc,DESC
What is Nero Wolfe 's favorite drink during office hours ?,ENTY:food,ENTY
What is the first personal computer company ?,HUM:gr,HUM
What is the most efficient way to start a barbeque ?,ENTY:other,ENTY
Who was Jane Goodall ?,HUM:desc,HUM
Why are there Braille things on the ATM machines that people drive through ?,DESC:reason,DESC
Where is the Isle of Man ?,LOC:other,LOC
What book did Aaron Hass write ?,ENTY:cremat,ENTY
What was the death toll at the eruption of Mount Pinatubo ?,NUM:count,NUM
When will the millennium officially begin ?,NUM:date,NUM
"Who created the comic strip , `` Garfield '' ?",HUM:ind,HUM
Which Vietnamese terrorist is now a UN delegate in Doonesbury ?,HUM:ind,HUM
What is real time processing ?,DESC:def,DESC
What do we call the imaginary line along the top of the Rocky Mountains ?,ENTY:termeq,ENTY
What country 's capital is Lagos ?,LOC:country,LOC
Where does Ray Bradbury 's Chronicles take place ?,LOC:other,LOC
Who is the current prime minister and president of Russia ?,HUM:ind,HUM
Who established a Viking colony in Greenland about 985 ?,HUM:ind,HUM
What was the distinguishing mark on the `` Little Rascals '' dog ?,DESC:reason,DESC
"What is the latitude and longitude of El Paso , Texas ?",LOC:other,LOC
Where can I get information about cystic fibrosis ?,LOC:other,LOC
Where did Honecker rule ?,LOC:other,LOC
What is the theory of equivalence states ?,DESC:def,DESC
What does a philatelist collect ?,ENTY:other,ENTY
What is the life span of the average monkey ?,NUM:period,NUM
How many member states are in the UN ?,NUM:count,NUM
Who shot and killed himself while painting Wheatfield with Crows ?,HUM:ind,HUM
What will happen when sodium is put in water ?,DESC:desc,DESC
What 's the meaning of UOL ?,DESC:def,DESC
What future President became Senate majority whip under Harry Truman ?,HUM:ind,HUM
Who was the architect of Central Park ?,HUM:ind,HUM
Which operating system runs on IBM-compatible machines ?,ENTY:other,ENTY
What are the dimensions of an ice hockey goal ?,NUM:count,NUM
When was CNN 's first broadcast ?,NUM:date,NUM
What are the signs of a country going into a recession ?,DESC:desc,DESC
What is the circumorbital hematoma ?,DESC:def,DESC
What African country is governed from Ouagadougou ?,LOC:country,LOC
What was the Christian name of the title character in Our Miss Brooks ?,HUM:ind,HUM
What hard-of hearing artist painted Sunflowers ?,HUM:ind,HUM
Who were the Yankee 's frequent enemies ?,HUM:ind,HUM
Who wrote Sons and Lovers ?,HUM:ind,HUM
What is the English translation for the word `` caliente '' ?,ENTY:termeq,ENTY
What handicraft requires you to interlace your warp and weft ?,ENTY:other,ENTY
What French seaport claims to be The Home of Wines ?,LOC:city,LOC
How long does it take sunlight to reach Earth ?,NUM:period,NUM
How many milliseconds in a second ?,NUM:count,NUM
What Cherokee Indian gave his name to a tree ?,HUM:ind,HUM
When were camcorders introduced in Malaysia ?,NUM:date,NUM
What is the chance of conceiving quadruplets ?,DESC:desc,DESC
Who was the star of Leave It to Beaver ?,HUM:ind,HUM
What countries have the largest armed forces in the world ?,LOC:country,LOC
What was William F. Cody 's better-known name ?,HUM:ind,HUM
How do I increase my biceps ' size ?,DESC:manner,DESC
Who did Richard Nixon tender his resignation to ?,HUM:ind,HUM
Who was Thucydides ?,HUM:ind,HUM
How is the element strontium purified ?,DESC:manner,DESC
Which of the following rock 'n roll stars has a `` star '' on Hollywood Boulevard ?,HUM:ind,HUM
What are tonsils for ?,DESC:reason,DESC
"What molecules include fluorine , sodium and magnesium ?",ENTY:other,ENTY
What was the name of the ball game played by the mayans ?,ENTY:sport,ENTY
What was the sequel to The Moon 's Balloon ?,ENTY:cremat,ENTY
What is the exchange rate for Australian to American money ?,NUM:money,NUM
What is the origin of the word ` posh ' ?,DESC:desc,DESC
How can anyone tell if a female had sexual intercourse ?,DESC:manner,DESC
How many states did Richard Nixon carry in 1972 ?,NUM:count,NUM
What basketball maneuver did Bert Loomis invent ?,ENTY:other,ENTY
What is a good book to read for people who hate to read ?,ENTY:cremat,ENTY
How many shillings more than 2 were there in a guinea ?,NUM:count,NUM
What does a tarantula eat ?,ENTY:food,ENTY
What are the three secondary colors ?,ENTY:color,ENTY
What does the name `` Sabrina '' mean ?,DESC:def,DESC
Who took over as conductor of the Boston Pops after Arthur Fiedler 's long reign ?,HUM:ind,HUM
What were the trials called which followed World War II ?,ENTY:cremat,ENTY
What is hebephrenia ?,DESC:def,DESC
What Nazi leader killed himself in jail just before he was to be executed as a war criminal ?,HUM:ind,HUM
What famous events have happened on March 27 ?,DESC:desc,DESC
Which company claimed to be `` the world 's biggest toy store '' ?,HUM:gr,HUM
What brand number graces the black label of a bottle of Jack Daniel 's ?,NUM:count,NUM
What do I call the sons and daughters of my first cousins ?,ENTY:termeq,ENTY
What were the causes of the Civil War ?,DESC:reason,DESC
What are Maid-Rites ?,DESC:def,DESC
What city is terrorized by Dracula in The Night Stalker ?,LOC:city,LOC
How can you prevent it ?,DESC:manner,DESC
What do the names Andrew and Christina mean ?,DESC:def,DESC
What chocolate bar created by Frank Mars and his wife is often called a Milky Way with peanuts ?,ENTY:food,ENTY
Who is the fastest guitarist ?,HUM:ind,HUM
What do camels store in their humps ?,ENTY:other,ENTY
What is the name of the second space shuttle ?,ENTY:other,ENTY
What is the best hospital for orthopedics in the country ?,LOC:other,LOC
What are perfect tenses ?,DESC:def,DESC
What is commonly considered the fifth sense ?,DESC:def,DESC
What was another name for East Germany ?,ENTY:termeq,ENTY
What 's the second-biggest-selling magazine in America ?,ENTY:cremat,ENTY
Who betrayed Norway to the Nazis ?,HUM:ind,HUM
Who took the toys donated for the Doodyville Orphans ' Fund and kept them for himself ?,HUM:ind,HUM
What is a bourdon tube ?,DESC:def,DESC
What kind of a sports team is the Wisconsin Badgers ?,HUM:gr,HUM
